,Datetime,Adj Close,Close,High,Low,Open,Volume
55999,2025-08-15 14:07:00,,230.94000244140625,230.9900054931641,230.75,230.77999877929688,84395.0
56162,2025-08-15 14:08:00,,230.97999572753903,231.16000366210935,230.9499969482422,230.9499969482422,117641.0
56347,2025-08-15 14:09:00,,231.125,231.125,230.9501037597656,231.0,58810.0
56527,2025-08-15 14:10:00,,231.1300048828125,231.1699981689453,231.07150268554688,231.125,39180.0
56721,2025-08-15 14:11:00,,231.16000366210935,231.17999267578125,231.03500366210935,231.1300048828125,67626.0
56927,2025-08-15 14:12:00,,231.27999877929688,231.27999877929688,231.1584014892578,231.1584014892578,77060.0
57124,2025-08-15 14:13:00,,231.1199951171875,231.28990173339844,231.10499572753903,231.28990173339844,65167.0
57323,2025-08-15 14:14:00,,231.0200042724609,231.1699981689453,230.92999267578125,231.1300048828125,75846.0
57530,2025-08-15 14:15:00,,230.8950042724609,231.07000732421875,230.8600006103516,231.00999450683597,103684.0
57738,2025-08-15 14:16:00,,230.8650054931641,230.9900054931641,230.8650054931641,230.88999938964844,55367.0
57935,2025-08-15 14:17:00,,230.80999755859372,230.8679962158203,230.7100067138672,230.8679962158203,52656.0
58118,2025-08-15 14:18:00,,230.80999755859372,230.8596954345703,230.74859619140625,230.80999755859372,39998.0
58323,2025-08-15 14:19:00,,230.8600006103516,230.86680603027344,230.7400054931641,230.81509399414065,34166.0
58531,2025-08-15 14:20:00,,230.74240112304688,230.88499450683597,230.74240112304688,230.86990356445312,42659.0
58717,2025-08-15 14:21:00,,230.7100067138672,230.7899932861328,230.69000244140625,230.7301025390625,27452.0
58912,2025-08-15 14:22:00,,230.6750030517578,230.7400054931641,230.6499938964844,230.7050018310547,24560.0
59107,2025-08-15 14:23:00,,230.7528076171875,230.78500366210935,230.68800354003903,230.68800354003903,26703.0
59309,2025-08-15 14:24:00,,230.76499938964844,230.7899932861328,230.70880126953125,230.75,32416.0
59514,2025-08-15 14:25:00,,230.6999969482422,230.75,230.6501007080078,230.75,37871.0
59709,2025-08-15 14:26:00,,230.69000244140625,230.72000122070312,230.6300048828125,230.6999969482422,35684.0
59889,2025-08-15 14:27:00,,230.8300018310547,230.83140563964844,230.6999969482422,230.6999969482422,64547.0
60082,2025-08-15 14:28:00,,230.8249969482422,230.8500061035156,230.78500366210935,230.82000732421875,31662.0
60269,2025-08-15 14:29:00,,230.8500061035156,230.9900054931641,230.82009887695312,230.8350067138672,64848.0
60475,2025-08-15 14:30:00,,230.8800048828125,230.8999938964844,230.8350067138672,230.8600006103516,32344.0
60686,2025-08-15 14:31:00,,230.9409942626953,230.97999572753903,230.8341064453125,230.8699951171875,50768.0
60871,2025-08-15 14:32:00,,230.8500061035156,230.9499969482422,230.82000732421875,230.9499969482422,48443.0
61065,2025-08-15 14:33:00,,230.8300018310547,230.88980102539065,230.8300018310547,230.8650054931641,41166.0
61262,2025-08-15 14:34:00,,230.82000732421875,230.8699951171875,230.8000030517578,230.83999633789065,29738.0
61451,2025-08-15 14:35:00,,230.7400054931641,230.82000732421875,230.7100067138672,230.80999755859372,44610.0
61667,2025-08-15 14:36:00,,230.72000122070312,230.78500366210935,230.6999969482422,230.7400054931641,25507.0
61884,2025-08-15 14:37:00,,230.71499633789065,230.78500366210935,230.7100067138672,230.7400054931641,33227.0
62103,2025-08-15 14:38:00,,230.8300018310547,230.83999633789065,230.6499938964844,230.71420288085935,549783.0
62308,2025-08-15 14:39:00,,230.84500122070312,230.9199981689453,230.8300018310547,230.8300018310547,47207.0
62514,2025-08-15 14:40:00,,230.9506072998047,230.95899963378903,230.8600006103516,230.8697967529297,35996.0
62718,2025-08-15 14:41:00,,230.8600006103516,230.9584045410156,230.8500061035156,230.9499969482422,42634.0
62913,2025-08-15 14:42:00,,230.7949981689453,230.87879943847656,230.78500366210935,230.8699951171875,34101.0
63111,2025-08-15 14:43:00,,230.72999572753903,230.7971954345703,230.7050018310547,230.78500366210935,38943.0
63298,2025-08-15 14:44:00,,230.69000244140625,230.75999450683597,230.68499755859372,230.75,31415.0
63502,2025-08-15 14:45:00,,230.6999969482422,230.72000122070312,230.66000366210935,230.69000244140625,36424.0
63701,2025-08-15 14:46:00,,230.75619506835935,230.78500366210935,230.67999267578125,230.7100067138672,54444.0
63897,2025-08-15 14:47:00,,230.6049041748047,230.7752990722656,230.6049041748047,230.7550048828125,70260.0
64102,2025-08-15 14:48:00,,230.6000061035156,230.6699981689453,230.6000061035156,230.6300048828125,38741.0
64301,2025-08-15 14:49:00,,230.4900054931641,230.67999267578125,230.4850006103516,230.60060119628903,54661.0
64506,2025-08-15 14:50:00,,230.6199951171875,230.6300048828125,230.47999572753903,230.5,62952.0
64693,2025-08-15 14:51:00,,230.6450042724609,230.6728057861328,230.58929443359372,230.6150054931641,35408.0
64899,2025-08-15 14:52:00,,230.6699981689453,230.75,230.6499938964844,230.65499877929688,28810.0
65089,2025-08-15 14:53:00,,230.7949981689453,230.82000732421875,230.69000244140625,230.69000244140625,33913.0
65280,2025-08-15 14:54:00,,230.7749938964844,230.8000030517578,230.72999572753903,230.8000030517578,32603.0
65478,2025-08-15 14:55:00,,230.80999755859372,230.80999755859372,230.75999450683597,230.7700042724609,62138.0
65664,2025-08-15 14:56:00,,230.8600006103516,230.8863067626953,230.7700042724609,230.80999755859372,41908.0
65863,2025-08-15 14:57:00,,230.7100067138672,230.8800048828125,230.5800018310547,230.85499572753903,121656.0
66113,2025-08-15 14:58:00,,230.94000244140625,230.97000122070312,230.6999969482422,230.72000122070312,1209135.0
66326,2025-08-15 14:59:00,,230.7696990966797,230.96499633789065,230.76499938964844,230.92999267578125,78356.0
66538,2025-08-15 15:00:00,,230.7100067138672,230.8000030517578,230.6999969482422,230.7700042724609,44334.0
66756,2025-08-15 15:01:00,,230.75059509277344,230.7949981689453,230.6499938964844,230.72000122070312,53128.0
66969,2025-08-15 15:02:00,,230.7705993652344,230.7899932861328,230.72000122070312,230.75,20951.0
67173,2025-08-15 15:03:00,,230.6999969482422,230.7550048828125,230.5904998779297,230.7303924560547,47378.0
67415,2025-08-15 15:04:00,,230.80999755859372,230.8350067138672,230.69009399414065,230.6999969482422,39497.0
67614,2025-08-15 15:05:00,,230.8950042724609,230.9900054931641,230.7550048828125,230.80999755859372,94204.0
67838,2025-08-15 15:06:00,,230.9250030517578,230.97000122070312,230.74009704589844,230.8999938964844,85219.0
68067,2025-08-15 15:07:00,,231.02999877929688,231.0402984619141,230.8999938964844,230.9250030517578,67589.0
68282,2025-08-15 15:08:00,,231.1499938964844,231.17999267578125,231.00999450683597,231.03500366210935,53454.0
68495,2025-08-15 15:09:00,,231.1499938964844,231.17999267578125,231.1154937744141,231.1499938964844,39514.0
68716,2025-08-15 15:10:00,,231.13999938964844,231.1999969482422,231.1000061035156,231.1649932861328,46016.0
68952,2025-08-15 15:11:00,,231.18499755859372,231.2400054931641,231.1100006103516,231.1100006103516,50147.0
69142,2025-08-15 15:12:00,,231.2400054931641,231.2449951171875,231.1699981689453,231.19000244140625,45201.0
69362,2025-08-15 15:13:00,,231.30859375,231.3412933349609,231.19009399414065,231.22999572753903,74462.0
69577,2025-08-15 15:14:00,,231.3500061035156,231.3600006103516,231.25,231.3000030517578,56736.0
69788,2025-08-15 15:15:00,,231.3800048828125,231.38999938964844,231.318603515625,231.33999633789065,76305.0
70007,2025-08-15 15:16:00,,231.41009521484372,231.4199981689453,231.3650054931641,231.37879943847656,73413.0
70232,2025-08-15 15:17:00,,231.3836975097656,231.4122009277344,231.3614959716797,231.41000366210935,59490.0
70448,2025-08-15 15:18:00,,231.13999938964844,231.38999938964844,231.10299682617188,231.3699951171875,65932.0
70658,2025-08-15 15:19:00,,231.21499633789065,231.2599029541016,231.1300048828125,231.1300048828125,58638.0
70876,2025-08-15 15:20:00,,231.2350006103516,231.25059509277344,231.1490020751953,231.2100067138672,33382.0
71101,2025-08-15 15:21:00,,231.27999877929688,231.28570556640625,231.19000244140625,231.2350006103516,50195.0
71334,2025-08-15 15:22:00,,231.3249969482422,231.3267974853516,231.2400054931641,231.27999877929688,45593.0
71541,2025-08-15 15:23:00,,231.32000732421875,231.38169860839844,231.3000030517578,231.3251037597656,62019.0
71769,2025-08-15 15:24:00,,231.25999450683597,231.35989379882807,231.2400054931641,231.3197021484375,43885.0
71994,2025-08-15 15:25:00,,231.2899932861328,231.3000030517578,231.22999572753903,231.2891998291016,39234.0
72219,2025-08-15 15:26:00,,231.3350067138672,231.3500061035156,231.2350006103516,231.2843017578125,50398.0
72449,2025-08-15 15:27:00,,231.4199981689453,231.44500732421875,231.31500244140625,231.3350067138672,1509555.0
72687,2025-08-15 15:28:00,,231.4268035888672,231.5,231.38999938964844,231.42999267578125,62603.0
72908,2025-08-15 15:29:00,,231.3600006103516,231.4750061035156,231.33999633789065,231.42140197753903,74991.0
73145,2025-08-15 15:30:00,,231.22999572753903,231.4199981689453,231.22000122070312,231.3699951171875,90348.0
73407,2025-08-15 15:31:00,,231.19000244140625,231.26499938964844,231.1300048828125,231.25,121206.0
73667,2025-08-15 15:32:00,,231.2100067138672,231.25,231.16000366210935,231.19000244140625,53811.0
73912,2025-08-15 15:33:00,,231.15499877929688,231.2949981689453,231.13999938964844,231.22000122070312,83326.0
74156,2025-08-15 15:34:00,,231.1999053955078,231.2100067138672,231.12350463867188,231.15570068359372,48136.0
74404,2025-08-15 15:35:00,,231.38999938964844,231.38999938964844,231.2050018310547,231.2050018310547,53799.0
74649,2025-08-15 15:36:00,,231.46499633789065,231.46499633789065,231.3699951171875,231.3800048828125,55719.0
74890,2025-08-15 15:37:00,,231.4750061035156,231.4949951171875,231.4429931640625,231.47000122070312,49714.0
75131,2025-08-15 15:38:00,,231.4750061035156,231.5399932861328,231.4600067138672,231.4750061035156,78005.0
75374,2025-08-15 15:39:00,,231.4571990966797,231.51449584960935,231.4199981689453,231.4750061035156,88089.0
75636,2025-08-15 15:40:00,,231.6100006103516,231.6450042724609,231.45469665527344,231.4600067138672,186802.0
75892,2025-08-15 15:41:00,,231.63999938964844,231.6999969482422,231.5749969482422,231.6100006103516,62895.0
76145,2025-08-15 15:42:00,,231.68499755859372,231.6999969482422,231.6143035888672,231.63999938964844,73655.0
76405,2025-08-15 15:43:00,,231.6000061035156,231.69500732421875,231.5800018310547,231.68499755859372,79557.0
76664,2025-08-15 15:44:00,,231.65499877929688,231.6699981689453,231.47000122070312,231.57000732421875,98585.0
76915,2025-08-15 15:45:00,,231.6750030517578,231.72999572753903,231.63999938964844,231.65499877929688,95593.0
77188,2025-08-15 15:46:00,,231.5673065185547,231.7100067138672,231.5399932861328,231.67999267578125,62222.0
77467,2025-08-15 15:47:00,,231.4949951171875,231.6100006103516,231.47000122070312,231.57000732421875,72786.0
77729,2025-08-15 15:48:00,,231.52999877929688,231.55499267578125,231.4600067138672,231.4900054931641,55759.0
78006,2025-08-15 15:49:00,,231.5200958251953,231.5500030517578,231.47000122070312,231.51010131835935,76502.0
78295,2025-08-15 15:50:00,,231.22999572753903,231.57000732421875,231.0200042724609,231.52999877929688,312966.0
78602,2025-08-15 15:51:00,,231.2100067138672,231.2700042724609,231.1336975097656,231.2250061035156,220035.0
78893,2025-08-15 15:52:00,,231.15499877929688,231.26499938964844,231.0850067138672,231.2050018310547,195497.0
79196,2025-08-15 15:53:00,,231.16000366210935,231.22569274902344,231.0644989013672,231.16000366210935,140002.0
79495,2025-08-15 15:54:00,,231.4445037841797,231.47000122070312,231.05999755859372,231.16099548339844,312207.0
79808,2025-08-15 15:55:00,,231.4600067138672,231.5800018310547,231.30999755859372,231.42999267578125,206075.0
80092,2025-08-15 15:56:00,,231.6100006103516,231.6100006103516,231.3999938964844,231.40499877929688,201407.0
80416,2025-08-15 15:57:00,,231.66000366210935,231.7700042724609,231.5800018310547,231.6000061035156,229895.0
80756,2025-08-15 15:58:00,,231.5,231.66000366210935,231.47000122070312,231.66000366210935,333324.0
81102,2025-08-15 15:59:00,,231.6499938964844,231.72000122070312,231.4199981689453,231.5,958179.0
6,2025-08-15 09:30:00,,233.41000366210935,234.22140502929688,233.3500061035156,233.72999572753903,4852815.0
439,2025-08-15 09:31:00,,233.5,233.85330200195312,233.0200042724609,233.4149932861328,340967.0
633,2025-08-15 09:32:00,,233.17999267578125,233.72000122070312,233.15499877929688,233.5,260262.0
850,2025-08-15 09:33:00,,233.22999572753903,233.2899932861328,233.08999633789065,233.1472930908203,42979.0
1005,2025-08-15 09:34:00,,233.6699981689453,233.7250061035156,233.2100067138672,233.3600006103516,274005.0
1213,2025-08-15 09:35:00,,233.55999755859372,233.7899932861328,233.2761993408203,233.6999969482422,174686.0
1456,2025-08-15 09:36:00,,233.4425048828125,233.5449981689453,233.15499877929688,233.5364990234375,116560.0
1663,2025-08-15 09:37:00,,233.3500061035156,233.42999267578125,233.1699981689453,233.4199981689453,120922.0
1884,2025-08-15 09:38:00,,233.2949981689453,233.5500030517578,233.2949981689453,233.3800048828125,119491.0
2100,2025-08-15 09:39:00,,233.22000122070312,233.2899932861328,232.9425048828125,233.27999877929688,159803.0
2318,2025-08-15 09:40:00,,233.1999969482422,233.3500061035156,233.13999938964844,233.25,87989.0
2537,2025-08-15 09:41:00,,232.9949951171875,233.32989501953125,232.97999572753903,233.19500732421875,67712.0
2757,2025-08-15 09:42:00,,233.16000366210935,233.25999450683597,233.01499938964844,233.02999877929688,69187.0
2965,2025-08-15 09:43:00,,232.91009521484372,233.1999969482422,232.91000366210935,233.1699981689453,117934.0
3179,2025-08-15 09:44:00,,232.8600006103516,233.0,232.80999755859372,232.91000366210935,88272.0
3412,2025-08-15 09:45:00,,232.65499877929688,233.0800018310547,232.6300048828125,232.8300018310547,197917.0
3644,2025-08-15 09:46:00,,232.43499755859372,232.66000366210935,232.4015045166016,232.66000366210935,135775.0
3964,2025-08-15 09:48:00,,232.3699951171875,232.4427947998047,232.16000366210935,232.21499633789065,294069.0
4173,2025-08-15 09:49:00,,232.16000366210935,232.44509887695312,232.1000061035156,232.35499572753903,131371.0
4403,2025-08-15 09:50:00,,232.32000732421875,232.3614044189453,232.0500030517578,232.1699066162109,117092.0
4618,2025-08-15 09:51:00,,232.4750061035156,232.52999877929688,232.1501007080078,232.32000732421875,105017.0
4826,2025-08-15 09:52:00,,232.3000030517578,232.4900054931641,232.2700042724609,232.4750061035156,66402.0
5014,2025-08-15 09:53:00,,232.34500122070312,232.47999572753903,232.2100067138672,232.27999877929688,125671.0
5168,2025-08-15 09:54:00,,232.4199981689453,232.4750061035156,232.2200927734375,232.2200927734375,78417.0
5376,2025-08-15 09:55:00,,232.2550048828125,232.4600067138672,232.25,232.4199981689453,78531.0
5607,2025-08-15 09:56:00,,232.25,232.2998962402344,232.1150054931641,232.25,69324.0
5835,2025-08-15 09:57:00,,232.0200042724609,232.25999450683597,231.9199981689453,232.2400054931641,96522.0
6064,2025-08-15 09:58:00,,231.9250030517578,232.0200042724609,231.8000030517578,232.0200042724609,85549.0
6281,2025-08-15 09:59:00,,232.05999755859372,232.05999755859372,231.9149932861328,231.94000244140625,154511.0
6491,2025-08-15 10:00:00,,231.62510681152344,232.0249938964844,231.6100006103516,232.0,213793.0
6774,2025-08-15 10:01:00,,231.91879272460935,231.97000122070312,231.5500946044922,231.6100006103516,112868.0
7003,2025-08-15 10:02:00,,232.0200042724609,232.03500366210935,231.80999755859372,231.9199981689453,141618.0
7246,2025-08-15 10:03:00,,232.0749969482422,232.18499755859372,231.98899841308597,232.00999450683597,106976.0
7466,2025-08-15 10:04:00,,232.30999755859372,232.3500061035156,232.05999755859372,232.07000732421875,94591.0
7703,2025-08-15 10:05:00,,231.8800048828125,232.35960388183597,231.8350067138672,232.2700042724609,137184.0
7944,2025-08-15 10:06:00,,231.77999877929688,231.9199981689453,231.7250061035156,231.89990234375,110934.0
8188,2025-08-15 10:07:00,,231.91000366210935,231.91000366210935,231.61599731445312,231.77999877929688,98968.0
8426,2025-08-15 10:08:00,,231.94009399414065,232.08990478515625,231.7250061035156,231.8999938964844,124304.0
8638,2025-08-15 10:09:00,,232.18099975585935,232.1999969482422,231.9250030517578,231.9250030517578,76429.0
8864,2025-08-15 10:10:00,,232.125,232.30999755859372,232.07249450683597,232.19500732421875,90768.0
9071,2025-08-15 10:11:00,,232.32000732421875,232.3600006103516,232.1000061035156,232.1150054931641,81723.0
9293,2025-08-15 10:12:00,,232.10499572753903,232.3600006103516,232.08999633789065,232.3300018310547,78237.0
9542,2025-08-15 10:13:00,,232.16900634765625,232.2794952392578,232.06500244140625,232.1154937744141,72364.0
9765,2025-08-15 10:14:00,,232.25,232.4165954589844,232.16000366210935,232.16000366210935,95977.0
9981,2025-08-15 10:15:00,,232.47000122070312,232.5,232.2700042724609,232.2700042724609,101352.0
10217,2025-08-15 10:16:00,,232.41000366210935,232.49319458007807,232.32569885253903,232.46499633789065,97111.0
10428,2025-08-15 10:17:00,,232.5399932861328,232.63999938964844,232.3800048828125,232.4149932861328,130536.0
10656,2025-08-15 10:18:00,,232.38499450683597,232.68499755859372,232.364501953125,232.56759643554688,111349.0
10883,2025-08-15 10:19:00,,232.3500061035156,232.54010009765625,232.3249969482422,232.38999938964844,115715.0
11092,2025-08-15 10:20:00,,232.2100067138672,232.39979553222656,232.17999267578125,232.37989807128903,76244.0
11300,2025-08-15 10:21:00,,232.13999938964844,232.25999450683597,232.08999633789065,232.22999572753903,106573.0
11524,2025-08-15 10:22:00,,232.22000122070312,232.26510620117188,232.05999755859372,232.1100006103516,70723.0
11723,2025-08-15 10:23:00,,232.4949951171875,232.4949951171875,232.35499572753903,232.35499572753903,77447.0
11938,2025-08-15 10:24:00,,232.4199981689453,232.50999450683597,232.3300018310547,232.4949951171875,79558.0
12161,2025-08-15 10:25:00,,232.4709930419922,232.56500244140625,232.41000366210935,232.42999267578125,79804.0
12363,2025-08-15 10:26:00,,232.56500244140625,232.6100006103516,232.4499969482422,232.4600067138672,79498.0
12571,2025-08-15 10:27:00,,232.5399932861328,232.63999938964844,232.3999938964844,232.5500030517578,64927.0
12765,2025-08-15 10:28:00,,232.5186004638672,232.66000366210935,232.50999450683597,232.5449981689453,74483.0
12976,2025-08-15 10:29:00,,232.1699981689453,232.52999877929688,232.1699981689453,232.5200042724609,71476.0
13197,2025-08-15 10:30:00,,232.2700042724609,232.27999877929688,232.07000732421875,232.16140747070312,92922.0
13420,2025-08-15 10:31:00,,232.0749969482422,232.2899932861328,232.0749969482422,232.2400054931641,66618.0
13628,2025-08-15 10:32:00,,232.1000061035156,232.17999267578125,232.0399932861328,232.08999633789065,74983.0
13840,2025-08-15 10:33:00,,231.9300994873047,232.16900634765625,231.9300994873047,232.1100006103516,83580.0
14051,2025-08-15 10:34:00,,231.92999267578125,231.9550018310547,231.8300018310547,231.93499755859372,65730.0
14266,2025-08-15 10:35:00,,231.91000366210935,231.98599243164065,231.8950042724609,231.92999267578125,66814.0
14479,2025-08-15 10:36:00,,231.8999938964844,231.94000244140625,231.8500061035156,231.91000366210935,72788.0
14706,2025-08-15 10:37:00,,232.07000732421875,232.16000366210935,231.8542938232422,231.9199066162109,69873.0
14907,2025-08-15 10:38:00,,232.0200042724609,232.14599609375,232.0050048828125,232.07000732421875,72627.0
15125,2025-08-15 10:39:00,,231.80999755859372,232.0500030517578,231.8000030517578,232.00999450683597,67792.0
15335,2025-08-15 10:40:00,,231.67999267578125,231.85499572753903,231.6750030517578,231.82000732421875,77228.0
15549,2025-08-15 10:41:00,,231.55499267578125,231.70140075683597,231.55499267578125,231.67999267578125,75080.0
15747,2025-08-15 10:42:00,,231.6699981689453,231.68310546875,231.43099975585935,231.5500030517578,168280.0
15969,2025-08-15 10:43:00,,231.7700042724609,231.7899932861328,231.654296875,231.67999267578125,71972.0
16177,2025-08-15 10:44:00,,231.66000366210935,231.7700042724609,231.55999755859372,231.7700042724609,65527.0
16379,2025-08-15 10:45:00,,231.3300018310547,231.66000366210935,231.30999755859372,231.66000366210935,120964.0
16593,2025-08-15 10:46:00,,231.18370056152344,231.3500061035156,231.18370056152344,231.32000732421875,112108.0
16784,2025-08-15 10:47:00,,231.19000244140625,231.32000732421875,231.17999267578125,231.2050018310547,84801.0
16990,2025-08-15 10:48:00,,231.21499633789065,231.2899932861328,231.1450042724609,231.1999969482422,90659.0
17210,2025-08-15 10:49:00,,231.1649932861328,231.2400054931641,231.13999938964844,231.19500732421875,84467.0
17410,2025-08-15 10:50:00,,231.0500030517578,231.19000244140625,231.00999450683597,231.1649932861328,130359.0
17605,2025-08-15 10:51:00,,230.95030212402344,231.13999938964844,230.91000366210935,231.05999755859372,119639.0
17810,2025-08-15 10:52:00,,230.94009399414065,231.02999877929688,230.9185943603516,230.9499969482422,72497.0
18010,2025-08-15 10:53:00,,231.3000030517578,231.30999755859372,230.94500732421875,230.94500732421875,112259.0
18223,2025-08-15 10:54:00,,231.25,231.30999755859372,231.22999572753903,231.30520629882807,77205.0
18423,2025-08-15 10:55:00,,231.0500030517578,231.2599029541016,231.0,231.2449951171875,104698.0
18614,2025-08-15 10:56:00,,231.0601043701172,231.1779937744141,231.0,231.0500030517578,64192.0
18820,2025-08-15 10:57:00,,230.97000122070312,231.0850067138672,230.92999267578125,231.07000732421875,100680.0
19020,2025-08-15 10:58:00,,230.7700042724609,231.02999877929688,230.7570037841797,230.97000122070312,105895.0
19232,2025-08-15 10:59:00,,230.8699951171875,230.94500732421875,230.75,230.76480102539065,102461.0
19438,2025-08-15 11:00:00,,230.716796875,230.8699951171875,230.6999969482422,230.8699951171875,92141.0
19646,2025-08-15 11:01:00,,231.13999938964844,231.1999969482422,230.6649932861328,230.7100067138672,152195.0
19842,2025-08-15 11:02:00,,231.1085968017578,231.23179626464844,230.9600067138672,231.1385955810547,125990.0
20058,2025-08-15 11:03:00,,230.88999938964844,231.1100006103516,230.80999755859372,231.10009765625,62340.0
20247,2025-08-15 11:04:00,,230.97000122070312,231.02569580078125,230.88009643554688,230.88009643554688,74129.0
20438,2025-08-15 11:05:00,,230.6300048828125,230.9499969482422,230.52999877929688,230.9499969482422,204901.0
20650,2025-08-15 11:06:00,,230.63999938964844,230.72000122070312,230.47000122070312,230.6199951171875,146727.0
20865,2025-08-15 11:07:00,,230.5500030517578,230.63499450683597,230.50999450683597,230.63499450683597,83491.0
21054,2025-08-15 11:08:00,,230.7700042724609,230.7700042724609,230.50999450683597,230.55499267578125,111047.0
21265,2025-08-15 11:09:00,,230.7200927734375,230.78500366210935,230.63999938964844,230.7700042724609,65461.0
21474,2025-08-15 11:10:00,,230.97999572753903,231.05499267578125,230.72250366210935,230.72250366210935,125786.0
21676,2025-08-15 11:11:00,,231.2200927734375,231.2200927734375,230.972900390625,230.97999572753903,97194.0
21880,2025-08-15 11:12:00,,231.08999633789065,231.24989318847656,231.0601043701172,231.2209930419922,93385.0
22072,2025-08-15 11:13:00,,231.1300048828125,231.16000366210935,230.8999938964844,231.0800018310547,105145.0
22264,2025-08-15 11:14:00,,231.3500061035156,231.38999938964844,231.1300048828125,231.13999938964844,122977.0
22475,2025-08-15 11:15:00,,231.2899932861328,231.3600006103516,231.17999267578125,231.3600006103516,72057.0
22683,2025-08-15 11:16:00,,231.25,231.31570434570312,231.22000122070312,231.2899932861328,64226.0
22885,2025-08-15 11:17:00,,231.28500366210935,231.2899932861328,231.1800994873047,231.2550048828125,66232.0
23079,2025-08-15 11:18:00,,231.3302001953125,231.41000366210935,231.2449951171875,231.27999877929688,127914.0
23274,2025-08-15 11:19:00,,231.32000732421875,231.34500122070312,231.22000122070312,231.3302001953125,42466.0
23480,2025-08-15 11:20:00,,231.3950042724609,231.55499267578125,231.2899932861328,231.33999633789065,98684.0
23671,2025-08-15 11:21:00,,231.3800048828125,231.44000244140625,231.32000732421875,231.3950042724609,63768.0
23859,2025-08-15 11:22:00,,231.2100067138672,231.42999267578125,231.2100067138672,231.3800048828125,63090.0
24066,2025-08-15 11:23:00,,231.1656951904297,231.27999877929688,231.1300048828125,231.2100067138672,66821.0
24291,2025-08-15 11:24:00,,231.16000366210935,231.2050018310547,231.13999938964844,231.17999267578125,50454.0
24503,2025-08-15 11:25:00,,231.31500244140625,231.3300018310547,231.13999938964844,231.16000366210935,62836.0
24690,2025-08-15 11:26:00,,231.1199951171875,231.31500244140625,231.0800018310547,231.30999755859372,62482.0
24874,2025-08-15 11:27:00,,231.0749969482422,231.22000122070312,231.0677032470703,231.1300048828125,36461.0
25044,2025-08-15 11:28:00,,231.0500030517578,231.1499938964844,231.0312042236328,231.0718994140625,64485.0
25217,2025-08-15 11:29:00,,231.07000732421875,231.13999938964844,231.0399932861328,231.0699005126953,39841.0
25375,2025-08-15 11:30:00,,231.0500030517578,231.05999755859372,230.9900054931641,231.0200042724609,95828.0
25570,2025-08-15 11:31:00,,231.0399932861328,231.114501953125,231.0249938964844,231.0500030517578,62836.0
25772,2025-08-15 11:32:00,,231.0,231.0800018310547,230.9700927734375,231.0399932861328,49520.0
25964,2025-08-15 11:33:00,,231.1199951171875,231.1300048828125,230.9900054931641,230.99850463867188,97022.0
26151,2025-08-15 11:34:00,,231.1199951171875,231.16000366210935,231.08489990234372,231.1300048828125,64194.0
26343,2025-08-15 11:35:00,,231.05499267578125,231.1499938964844,231.0449981689453,231.1300048828125,60912.0
26541,2025-08-15 11:36:00,,230.9550018310547,231.16000366210935,230.9499969482422,231.05999755859372,75819.0
26743,2025-08-15 11:37:00,,231.0399932861328,231.1100006103516,230.94009399414065,230.95150756835935,68121.0
26948,2025-08-15 11:38:00,,231.1000061035156,231.1699981689453,231.0399932861328,231.0399932861328,59072.0
27150,2025-08-15 11:39:00,,230.9550018310547,231.16000366210935,230.94000244140625,231.08999633789065,63406.0
27366,2025-08-15 11:40:00,,230.82000732421875,230.9499969482422,230.7899932861328,230.9499969482422,97874.0
27579,2025-08-15 11:41:00,,230.97999572753903,230.9913024902344,230.7400054931641,230.81500244140625,93720.0
27759,2025-08-15 11:42:00,,230.72999572753903,230.9900054931641,230.71499633789065,230.97000122070312,90025.0
27984,2025-08-15 11:43:00,,230.8500061035156,230.8800048828125,230.7100067138672,230.74710083007807,58888.0
28181,2025-08-15 11:44:00,,230.66000366210935,230.8999938964844,230.6300048828125,230.8500061035156,70915.0
28382,2025-08-15 11:45:00,,230.69000244140625,230.7899932861328,230.6197052001953,230.6699981689453,42926.0
28575,2025-08-15 11:46:00,,230.7713928222656,230.7713928222656,230.63499450683597,230.69000244140625,46017.0
28747,2025-08-15 11:47:00,,230.9199981689453,230.92999267578125,230.74859619140625,230.76499938964844,72590.0
28937,2025-08-15 11:48:00,,230.9700927734375,231.0699005126953,230.8699951171875,230.92999267578125,77201.0
29109,2025-08-15 11:49:00,,231.03140258789065,231.0399932861328,230.9001007080078,230.9900054931641,75631.0
29306,2025-08-15 11:50:00,,231.0500030517578,231.0749969482422,230.97000122070312,231.0399932861328,61358.0
29499,2025-08-15 11:51:00,,231.2400054931641,231.29400634765625,231.0249938964844,231.0500030517578,78948.0
29711,2025-08-15 11:52:00,,231.32000732421875,231.3650054931641,231.17999267578125,231.25999450683597,157145.0
29906,2025-08-15 11:53:00,,231.3950042724609,231.4550018310547,231.31370544433597,231.32000732421875,99267.0
30097,2025-08-15 11:54:00,,231.35569763183597,231.4499969482422,231.30999755859372,231.38499450683597,76602.0
30266,2025-08-15 11:55:00,,231.2899932861328,231.4499969482422,231.22999572753903,231.3600006103516,94057.0
30470,2025-08-15 11:56:00,,231.1499938964844,231.3699951171875,231.1499938964844,231.3000030517578,82680.0
30660,2025-08-15 11:57:00,,231.1100006103516,231.1909027099609,231.1100006103516,231.1499938964844,54544.0
30853,2025-08-15 11:58:00,,231.1269989013672,231.1499938964844,231.0399932861328,231.1150054931641,112057.0
